Room Description,Guest Room Info
RACK RATE|TWIN ROOM WITH DISABLED FACILITIES - NON SMOKIN G,Twin Room
REGULAR/RACK|TWIN ROOM TWIN ROOM ROOM ONLY RATE NON-SMOKING,Twin Room
2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
"ACCENTURE -NEGOTIATED, BREAKFA|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE",Twin Room
RACK RATE|TWIN ROOM - SMOKING,Twin Room
FAMILY TIME|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
CTM -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM ONLY ROOM,Twin Room
ADVANCE PURCHASE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
FLEXIBLE RATE|TWIN ROOM WITH RACECOURSE VIEW COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
GOVERNMENT RATE ON DUTY TRAVEL|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
BREAKFAST INCLUDED|TWIN ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Twin Room
WIN NETWORK INC BREAKFAST|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING WIN NETWORK INC BREAKFAST GYM ACCESS WI-FI AND PARKING INCLUDED,Twin Room
PARK STAY AND GO|TWIN ROOM WITH RUNWAY VIEW FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
WIN WORLD INDEPENDENT NETWORK|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING WIN WORLD INDEPENDENT NETWORK ROOM ONLY GYM ACCESS WI-FI AND PARKING INCLUDED,Twin Room
BEST AVAILABLE RATE|PREMIUM TWIN ROOM NON ISO HOTEL FREE WIFI SPACIOUS BEST AVAILABLE RATE INCLUDES FREE WIFI,Twin Room
"REGULAR RATE|FLEXIBLE RATE, SAVVY TWIN ROOM, LARGER GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
"FLEXIBLE, PAY LATER, WITH BREA|STANDARD TWIN ROOM INCL WIFI AND BREAKFAST DAILY RATE INCL WIFI AND BREAKFAST",Twin Room
2X POINTS PACKAGE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
CORPORATE TRAVEL MGMT|TWIN ROOM-2 SGL BEDS-FREE WIFI-WALK IN SHOWER-OPENING WINDOW- TEA COFFEE MAKING-DESK-HEATING-,Twin Room
CTM STATIC RATE|TWIN ROOM-2 SGL BEDS-FREE WIFI-WALK IN SHOWER-OPENING WINDOW- TEA COFFEE MAKING-DESK-HEATING-,Twin Room
WIN PREFERRED RATE -PREFERRED|TWIN ROOM COMP WIFI/42 INCH LG TELEVISION,Twin Room
GDS SPECIAL|TWIN ROOM-2 SGL BEDS-FREE WIFI-WALK IN SHOWER-OPENING WINDOW- TEA COFFEE MAKING-DESK-HEATING-,Twin Room
FAMILY GETAWAY PACKAGE|GRAND CITY TWIN ROOM 2 DOUBLE-BED-34SQM-LCD TV-CABLE CHANNELS,Twin Room
WIN PREFERRED RATE -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
"REGULAR RATE|FLEXIBLE RATE, ALOFT TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
2X POINTS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
SEMI-FLEX|TWIN ROOM ADJUST.SLEEP SYSTEM BED-CRISP WHITE DUVET,Twin Room
CWT PROGRAM -SEMI FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM,Twin Room
TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM SUPERIOR,Twin Room
BB SEMI FLEX|TWIN ROOM ADJUST.SLEEP SYSTEM BED-CRISP WHITE DUVET,Twin Room
"STAY FOR BREAKFAST|STAY FOR BREAKFAST RATE, INCLUDES BREAKFAST, WIFI, ALOFT TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
BEST AVAILABLE RATE|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
BREAKFAST PLUS|LAKE VIEW TWIN ROOM,Twin Room
2X POINTS|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM,Twin Room
YOUR BEST AVAILABLE RATE|STANDARD TWIN ROOM 365 SQUARE FEET,Twin Room
CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
CWT BUSINESS RATES|STANDARD TWIN ROOM,Twin Room
TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM SUPERIOR WITH BREAKFAST,Twin Room
MRATE AVAIL FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
FAMILY GETAWAY PACKAGE|GRAND OCEAN TWIN ROOM 2 DOUBLE-BED-34SQM-LCD TV-CABLE CHANNELS,Twin Room
"STAY FOR BREAKFST PREM|STAY FOR BREAKFAST RATE, INCLUDES BREAKFAST, WIFI, SAVVY TWIN ROOM, LARGER GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
CWT BUSINESS RATES - ROOM ONLY|SUPERIOR DOUBLE OR TWIN ROOM-26SQM-FREE WIFI-MINIBAR-HAIRDRYER- BATHROOM AMENITIES SET.,Twin Room
CORPORATE TRAVEL MANAGEMENT -S|TWIN ROOM WITH DOUBLE BEDS CONTEMPORARY DECOR WITH NATURAL DAYLIGHT,Twin Room
CWT BUSINESS RATES - BREAKFAST|SUPERIOR DOUBLE OR TWIN ROOM-26SQM-FREE WIFI-MINIBAR-HAIRDRYER- BATHROOM AMENITIES SET.,Twin Room
ACCENTURE -CHAINWIDE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
BRITISH TELECOMMUNI-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
BRITISH TELECOMMUNIC-CHAIN DIS|TWIN ROOM WITH 2 BEDS,Twin Room
CWT BUSINESS RATES - BREAKFAST|PREMIUM XL TWIN ROOM-30SQM-FREE WIFI-MINIBAR-HAIRDRYER-BATHROOM AMENITIES SET.,Twin Room
CWT BUSINESS RATES - ROOM ONLY|PREMIUM XL TWIN ROOM-30SQM-FREE WIFI-MINIBAR-HAIRDRYER-BATHROOM AMENITIES SET.,Twin Room
GLOBAL PROGRAM|TWIN ROOM-2 KING SGL BEDS-FLAT SCREEN TV-FRIDGE TEA COFFEE FACILITY-INRM SAFE-IRON N BOARD,Twin Room
ROOMIT RATE - SUMMER PROMO FRE|SUPERIOR DOUBLE OR TWIN ROOM-26SQM-FREE WIFI-MINIBAR-HAIRDRYER- BATHROOM AMENITIES SET.,Twin Room
KOCH INDUSTRIES -CHAINWIDE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
CWT PROGRAM -HONORS SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
BEST FLEXIBLE RATE|LAKE VIEW TWIN ROOM,Twin Room
ROOMIT RATE - SUMMER PROMO FRE|PREMIUM XL TWIN ROOM-30SQM-FREE WIFI-MINIBAR-HAIRDRYER-BATHROOM AMENITIES SET.,Twin Room
BEST AVAILABLE DAILY RATE-DBB|TWIN ROOM - 2 SINGLE BEDS - FREE WIFI SMART LED TV - PHONE - SAFE,Twin Room
CCS ACCOMMODATIO/BB-NEGOTIATED|STANDARD TWIN ROOM,Twin Room
"REGULAR RATE|FLEXIBLE RATE, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-, CITY VIEW",Twin Room
"STAY FOR BREAKFAST|STAY FOR BREAKFAST, INCLUDES BUFFET BREAKFAST, SEE RATE DETAILS, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-,",Twin Room
CORPORATE RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
BESTREZ RO INC WIFI - VAT|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
GOVERNMENT RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
WORLD RAINBOW HOTELS BAR  RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
STAYCATION ANYWHERE RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
GOVERNMENT RATE ON DUTY TRAVEL|TWIN ROOM HIGH FLOOR WITH RUN WAY VIEW COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
GLOBAL PROGRAM|MANOR TWIN ROOM-2 SGL BEDS-SOFA BED-FREE WIFI-ENSUITE-CITY VIEW MINIBAR-TEA COFFEE MAKING,Twin Room
BED AND BREAKFAST|LAKE VIEW TWIN ROOM,Twin Room
GOVERNMENT UK 20/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
CWT BUSINESS CWV TWIN BED|TWIN ROOM:COZY CORNER:TWIN BEDS,Twin Room
MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
PREFERRED CONSORTIA RATE|STANDARD TWIN ROOM,Twin Room
BREAKFAST PLUS|MANOR TWIN ROOM-2 SGL BEDS-SOFA BED-FREE WIFI-ENSUITE-CITY VIEW MINIBAR-TEA COFFEE MAKING,Twin Room
MRATE AVAIL FLEXIBLE RATE - BB|STANDARD TWIN ROOM,Twin Room
WORLD RAINBOW HOTELS BAR  RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
BESTREZ RO INC WIFI - VAT|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
GOVERNMENT RATE BY HOTELREZ RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
MRATE AVAIL BOOK WITH CONFIDEN|PRIVILEGE DOUBLE OR TWIN ROOM,Twin Room
STAYCATION ANYWHERE RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
CORPORATE RATE BY HOTELREZ RO|TWIN ROOM NO WINDOW ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
WORLDWIDE INDEPENDENT TRAVEL N|TWIN ROOM WITH 2 BEDS,Twin Room
ACCENTURE -PREFERRED RATE INC|TWIN ROOM WITH CITY VIEW HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
ACCENTURE -CHAINWIDE|TWIN ROOM WITH CITY VIEW HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
2X POINTS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
ACCENTURE -CHAINWIDE|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM,Twin Room
SAVER - BB-BB/BED BRKFAST|STANDARD TWIN ROOM WITH 1 DOUBLE AND 1 SINGLE B ED,Twin Room
SAVER|STANDARD TWIN ROOM WITH 1 DOUBLE AND 1 SINGLE B ED,Twin Room
ADVANCE SAVER RATE INC BREAKFA|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING ADVANCE SAVER RATE - PAY NOW. INC BREAKFAST. NONREF,Twin Room
2X POINTS|TWIN ROOM ADJUSTABLE HERMAN MILLER MIRRA CHAIR-REFRIG,Twin Room
2X POINTS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
BREAKFAST INCLUDED|TWIN ROOM HIGH FLOOR WITH RUN WAY VIEW COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
SEMI-FLEX|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
2X POINTS|TWIN ROOM ADJUST.SLEEP SYSTEM BED-CRISP WHITE DUVET,Twin Room
BEST FLEXIBLE RATE|QT TWIN ROOM-2TWINS QT DREAM-CITY VIEW HARDWOOD FLOOR-COMP WIFI-LCDHDTV-MINIBAR-36SQM,Twin Room
RISE AND SHINE|QT TWIN ROOM-2TWINS QT DREAM-CITY VIEW HARDWOOD FLOOR-COMP WIFI-LCDHDTV-MINIBAR-36SQM,Twin Room
WIN PREFERRED RATE -SEMI FLEX|TWIN ROOM COMP WIFI/42 INCH LG TELEVISION,Twin Room
MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM WITH 2 BEDS,Twin Room
BEST FLEXIBLE RATE|INDIGO PREMIER TWIN ROOM AT 3 TO 11F YOUR 63 SQM CHIC SHANGHAI STYLE ROOM HAS 2 TWIN BEDS PROVIDES LCD TV CAPSULE,Twin Room
BB SEMI FLEX|TWIN ROOM WITH PARK VIEW COMP WIFI/42 INCH LG TELEVISION,Twin Room
1000 BONUS POINTS NT INCLUDES|ROOM AND 1000 REWARDS CLUB BONUS POINTS PER INDIGO PREMIER TWIN ROOM AT 3 TO 11F YOUR 63 SQM CHIC SHANGHAI STYLE ROOM HAS 2 TWIN BEDS PROVIDES LCD TV CAPSULE,Twin Room
1000 BONUS PTS BKFST FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A INDIGO PREMIER TWIN ROOM AT 3 TO 11F YOUR 63 SQM CHIC SHANGHAI STYLE ROOM HAS 2 TWIN BEDS PROVIDES LCD TV CAPSULE,Twin Room
BEST AVAILABLE RATE INCL BF|BOLD TWIN ROOM * FREE WIFI * PARTLY BALCONY * FLAT SCREEN,Twin Room
BEST AVAILABLE RATE|BOLD TWIN ROOM * FREE WIFI * PARTLY BALCONY * FLAT SCREEN,Twin Room
BUSINESS TARIFF|BOLD TWIN ROOM * FREE WIFI * PARTLY BALCONY * FLAT SCREEN,Twin Room
BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A INDIGO PREMIER TWIN ROOM AT 3 TO 11F YOUR 63 SQM CHIC SHANGHAI STYLE ROOM HAS 2 TWIN BEDS PROVIDES LCD TV CAPSULE,Twin Room
WIN PREFERRED RATE -SEMI FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/25 SQM,Twin Room
CORPORATE PUBLIC RATE|TWIN ROOM - QUEEN AND SINGLE BED - SAT TV AIR CONDITIONING - TABLE AND CHAIRS,Twin Room
WIN PREFERRED RATE -PREFERRED|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/25 SQM,Twin Room
BEST AVAILABLE RATE|TWIN ROOM - QUEEN AND SINGLE BED - SAT TV AIR CONDITIONING - TABLE AND CHAIRS,Twin Room
CORP PUBLIC RATE-5 PCT OFF BAR|TWIN ROOM - QUEEN AND SINGLE BED - SAT TV AIR CONDITIONING - TABLE AND CHAIRS,Twin Room
TRIPADVISOR PLUS MEMBERS|TWIN ROOM WITH 2 SINGLE BEDS INCLUDES TV WIFI BATHROOM SHOWER HAIRDRYER DESK COFF FAC SAFE,Twin Room
"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, ALOFT TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
BEST AVAILABLE RATE|STANDARD TWIN ROOM WITH 2 SINGLES AND FREE WIFI BEST AVAILABLE RATE,Twin Room
TRIPADVISOR PLUS RATE|DOUBLE OR TWIN ROOM WITH BREAKFAST,Twin Room
BEST AVAILABLE RATE|TWIN ROOM - QUEEN AND SINGLE BEDS - FREE WIFI - ENSUITE BATHROOM - FREE TOILETRIES - LCD TV,Twin Room
FULLY FLEXIBLE RATE|TWIN ROOM 2 SGL BEDS HIGH SPEED INTERNET TOUCH PANEL TABLET LED TV AC SHOWER FLOOR HEATING RM ONLY TAX INCL FREE WIFI FREE TEA COFFEE AND FITNESS,Twin Room
ADVANCE PURCHASE RATE - RO|STANDARD TWIN ROOM - TWIN BEDS COMPLIMENTARY WIFI,Twin Room
ADVANCE PURCHASE RATE BB|STANDARD TWIN ROOM - TWIN BEDS COMPLIMENTARY WIFI,Twin Room
GOVERNMENT RATE ON DUTY TRAVEL|TWIN ROOM WITH PARK VIEW COMP WIFI/42 INCH LG TELEVISION,Twin Room
"ACCENTURE -NEGOTIATED, BREAKFA|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/23 SQM",Twin Room
DRINKS PACKAGE|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM WITH CITY VIEW HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED",Twin Room
ACCENTURE HOTEL PROG-CHAIN DIS|YOUR TWIN ROOM: A RELAXING STAY FOR TWO PEOPLE. ALSO WITH CONNECTING DOOR,Twin Room
"ALCON -NEGOTIATED, BREAKFAST|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE",Twin Room
ALCON -TIER 6 NON COMM|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
CWT PROGRAM -HONORS SEMI-FLEX|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
"GENERAL ELECTRIC -NEGOTIATED,|TWIN ROOM COMP WIFI/39 INCH HD SAT TV/MINI FRIDGE/SAFE",Twin Room
CTM -PREFERRED|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
MRATE AVAIL BOOK WITH CONFIDEN|TWIN ROOM,Twin Room
FLEXIBLE RATE|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/24 SQM,Twin Room
BEST FLEXIBLE RATE INC BREAKFA|TWIN ROOM 2 SEALY BEDS FREE WIFI TEA COFFEE ALEXA DOT TECHNOLOGY FLAT SCREEN SAT TV BEST FLEXIBLE RATE INC BREAKFAST,Twin Room
CWT PROGRAM -HONORS DISCOUNT|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
CWT PROGRAM -PREFERRED|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
ADVANCE SAVER RATE INC ROOM ON|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING ADVANCE SAVER RATE - PAY NOW. ROOM ONLY. NONREF,Twin Room
NON REFUNDABLE RATE|TWIN ROOM 2 SGL BEDS HIGH SPEED INTERNET TOUCH PANEL TABLET LED TV AC SHOWER FLOOR HEATING ROOM ONLY 20 PCT OFF FREE WIFI FREE TEA AND COFFEE AND FITNESS TAX INCL,Twin Room
NON REFUNDABLE BREAKFAST INCLU|TWIN ROOM 2 SGL BEDS HIGH SPEED INTERNET TOUCH PANEL TABLET LED TV AC SHOWER FLOOR HEATING BREAKFAST INCLUDED 20 PCT OFF FREE WIFI FREE TEA AND COFFEE AND FITNESS TAX INCL,Twin Room
BREAKFAST INCLUDED|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
CWT PROGRAM -HONORS SEMI-FLEX|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
BEST FLEXIBLE RATE INC ROOM ON|TWIN ROOM 2 SEALY SINGLE BEDS FREE WIFI FLAT SCREEN SATELLITE TV TEA COFFEE MAKING BEST FLEXIBLE RATE.  ROOM ONLY,Twin Room
5000 RC BONUS INCLUDES ROOM|AND 5000 RC BONUS POINTS PER ANY CONSECUTIVE INDIGO PREMIER TWIN ROOM AT 3 TO 11F YOUR 63 SQM CHIC SHANGHAI STYLE ROOM HAS 2 TWIN BEDS PROVIDES LCD TV CAPSULE,Twin Room
"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/25 SQM",Twin Room
CWT PROGRAM -HONORS SEMI-FLEX|TWIN ROOM ADJUSTABLE HERMAN MILLER MIRRA CHAIR-REFRIG,Twin Room
"REGULAR RATE|FLEXIBLE RATE, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
"STAY FOR BREAKFAST|STAY FOR BREAKFAST RATE, INCLUDES BREAKFAST, WIFI, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
GOVERNMENT UK 20/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
MRATE AVAIL FLEXIBLE RATE - BB|STANDARD TWIN ROOM,Twin Room
MRATE AVAIL FLEXIBLE RATE|STANDARD TWIN ROOM,Twin Room
CCS ACCOMMODATIO/BB-NEGOTIATED|TWIN ROOM WITH 2 BEDS,Twin Room
"PREPAY REF BKFT|PREPAY REFUNDABLE WITH BREAKFAST, INCLUDES BREAKFAST, SEE RATE DETAILS, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 3 DAYS PRIOR TO STAY, SEE RATE DETAILS, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
"MEMBER PACKAGE RATE|MEMBER RATE STAY FOR BREAKFAST, INCLUDES SEE RATE DETAILS, STANDARD TWIN ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Twin Room
GOVERNMENT UK 20/BB-NEGOTIATED|SUPERIOR ACCESSIBLE TWIN ROOM,Twin Room
GOVERNMENT RATE ON DUTY TRAVEL|TWIN ROOM COMP WIFI//SAT TV/COMFORT COOLING SYSTEM,Twin Room
CTM -PREFERRED|TWIN ROOM COMP WIFI/42 INCH LG TELEVISION,Twin Room
CWT BUSINESS RATES|TWIN ROOM WITH 2 BEDS,Twin Room
SENIOR SAVINGS|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
"PROMOTION RATE|STANDARD TWIN ROOM, TWIN BEDS  2 SINGLE BEDS , FREE WIFI, AC, FLATSCREEN TV, SAFE, BATHROOM WITH RAINSHOWER, TOILET, HAIRDRYER, MIRROR,",Twin Room
BREAKFAST INCLUDED|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
"BEST AVAILABLE RATE ROOM ONLY|STANDARD TWIN ROOM, TWIN BEDS  2 SINGLE BEDS , FREE WIFI, AC, FLATSCREEN TV, SAFE, BATHROOM WITH RAINSHOWER, TOILET, HAIRDRYER, MIRROR,",Twin Room
MRATE AVAIL FLEXIBLE RATE|YOUR TWIN ROOM: A RELAXING STAY FOR TWO PEOPLE. ALSO WITH CONNECTING DOOR,Twin Room
GLOBAL PROGRAM|STANDARD TWIN ROOM,Twin Room
MRATE AVAIL FLEXIBLE RATE - BB|YOUR TWIN ROOM: A RELAXING STAY FOR TWO PEOPLE. ALSO WITH CONNECTING DOOR,Twin Room
CTM|TWIN ROOM WITH 2 BEDS,Twin Room
FLEXIBLE RATE|TWIN ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
STANDARD RATE HF TWIN NO SFBD|HIGH FLOOR TWIN ROOM:TWO BEDS:SHOWER,Twin Room
MRATE AVAIL FLEXIBLE RATE - BB|TWIN ROOM WITH 2 BEDS,Twin Room
MRATE AVAIL FLEXIBLE RATE|TWIN ROOM WITH 2 BEDS,Twin Room
CCS PUBLIC SECTOR RATE RO -NEG|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
"HM UK GOVERNMENT -NEGOTIATED,|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED",Twin Room
CCS PUBLIC SECTOR RATE BB|TWIN ROOM - TWO SINGLE BEDS - FREE WIFI 19SQM - DIRECT DIAL TELEPHONE,Twin Room
CTM|TWIN ROOM WITH 2 BEDS,Twin Room
CTM|SUPERIOR ACCESSIBLE TWIN ROOM,Twin Room
BEST FLEXIBLE RATE|STANDARD TWIN ROOM-2 TWIN BEDS-FREE WIFI-SAFE- LUX BEDDING-HD LED TV-MICROWAVE-DESK-25SQM,Twin Room
GOVERNMENT RATE ON DUTY TRAVEL|TWIN ROOM HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,Twin Room
BEST AVAILABLE RATE|TWIN ROOM W/ MINI FRIDGE NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
SEMI-FLEX|TWIN ROOM FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,Twin Room
BREAKFAST PLUS|STANDARD TWIN ROOM,Twin Room
GOVERNMENT RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
BEST AVAILABLE RATE|STANDARD TWIN ROOM 1X QUEEN -1X SINGLE,Twin Room
BUSINESS TRAVELLER BY HOTELREZ|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
CORPORATE RATE BY HOTELREZ RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
BESTREZ RO INC WIFI VAT|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
WORLD RAINBOW HOTELS BAR  RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
SEMI-FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/24 SQM,Twin Room
ADVANCED PURCHASE RATE BB|TWIN ROOM WITH 2 X SINGLE BEDS WITH EXTRA BED AND WORK DESK,Twin Room
STAYCATION ANYWHERE RO|TWIN ROOM ENSUITE WIFI TV AIR CON SAFE - USB PORTS - HAIRDRYER,Twin Room
ADVANCED PURCHASE RATE RO|TWIN ROOM WITH 2 X SINGLE BEDS WITH EXTRA BED AND WORK DESK,Twin Room
BB SEMI FLEX|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/24 SQM,Twin Room
CWT PROGRAM -PREFERRED|TWIN ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,Twin Room
